"ANO_CMPT","MES_CMPT","CNES","Name_CNES","num_dias_perman_hosp","num_motivos_saida_hosp","num_dias_perman_clinica","num_motivos_saida_clinica","num_dias_perman_cirurgica","num_motivos_saida_cirurgica","num_partos_cesareos","num_partos_total","N_dias_em_UTI","N_CIRURGIAS_APRE","N_Internacoes_H","N_leitos_UTI","N_leitos_hosp_sem_leitos_hosp_dia"
"2024","07","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2437,288,2129,178,308,110,0,0,318,159,317,24,165
"2024","07","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",90,115,21,3,67,103,0,0,0,140,115,NA,21
"2024","07","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",3703,547,2836,341,865,205,67,107,528,255,547,26,196
"2024","07","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4550,780,3419,468,1131,312,139,305,917,388,813,34,169
"2024","07","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9964,1404,5916,663,3757,716,161,258,977,870,1514,45,436
"2024","07","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",5020,795,2800,494,2148,297,48,127,551,641,931,26,252
"2024","07","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",3337,365,1363,103,1969,261,0,0,434,569,401,20,195
"2024","07","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",1761,218,1410,92,351,126,0,0,0,129,218,NA,80
"2024","07","3654826","Hospital de Doenças Tropicais (HDT-UFT)",1080,134,1025,122,55,12,0,0,0,31,147,NA,49
"2024","07","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1150,408,753,184,397,224,114,187,134,242,413,5,62
"2024","07","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5952,1026,3664,393,2278,616,53,80,1042,703,1089,30,240
"2024","07","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1185,324,1126,244,59,80,0,0,288,84,324,20,72
"2024","07","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",4243,786,1361,361,2881,425,0,0,414,583,884,21,150
"2024","07","6568343","Hospital Universitário de Lagarto (HUL-UFS)",4137,388,3709,310,428,78,0,0,270,146,444,10,127
"2024","08","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6881,1528,4985,976,1735,536,88,133,750,769,1693,25,307
"2024","08","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",4109,559,3377,339,732,220,0,0,328,290,577,20,132
"2024","08","0003816","HU Professor Edgard Santos (Hupes-UFBA)",6927,833,5483,422,1244,381,0,0,873,562,1027,30,279
"2024","08","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",2536,419,1758,196,778,223,82,197,284,254,547,10,81
"2024","08","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",5496,879,3470,483,1978,393,134,210,663,462,922,31,202
"2024","08","0010510","HU da Universidade de Brasília (HUB-UnB)",5388,1008,4089,587,1214,402,61,130,1087,1570,1101,37,219
"2024","08","0012505","HU Antônio Pedro (HUAP-UFF)",6554,823,3817,449,2516,367,80,157,1230,524,924,34,236
"2024","08","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",11764,1721,8130,1066,2363,547,58,131,1586,727,1962,79,435
"2024","08","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3831,640,2730,252,1101,381,95,122,317,442,758,27,212
"2024","08","2017644","HU Getúlio Vargas (HUGV-UFAM)",2508,474,1295,124,1198,345,0,0,262,477,489,30,127
"2024","08","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",14436,1711,7361,730,6883,955,144,225,1567,1303,1865,68,472
"2024","08","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",8003,1146,4639,562,3279,576,48,107,1155,724,1186,49,295
"2024","08","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",4126,626,2966,259,1085,356,0,0,328,685,783,9,137
"2024","08","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",10191,1419,6484,840,3606,569,112,194,1130,1528,1479,40,370
"2024","08","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3951,330,3040,237,911,93,29,58,411,139,377,15,160
"2024","08","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2562,498,1561,203,992,289,36,62,182,330,547,18,158
"2024","08","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4035,294,2862,150,1173,144,0,0,136,350,360,9,212
"2024","08","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4956,757,2853,439,2103,318,25,34,794,412,787,23,276
"2024","08","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10244,1549,6486,907,3478,609,78,242,1735,1134,1859,58,421
"2024","08","2400243","HU Lauro Wanderley (HULW-UFPB)",4207,605,2476,296,1707,306,83,135,692,634,643,24,180
"2024","08","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4384,834,3024,466,1348,367,218,298,819,460,931,26,139
"2024","08","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5382,904,4134,506,1248,398,231,372,822,474,988,26,196
"2024","08","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",774,197,554,90,220,107,0,0,0,116,199,NA,48
"2024","08","2561492","HU Walter Cantídio (HUWC-UFC)",4231,600,2512,209,975,287,0,0,272,711,831,15,197
"2024","08","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4910,685,2930,284,1635,375,0,0,500,476,775,24,237
"2024","08","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2149,354,1349,175,800,179,35,68,414,192,362,18,104
"2024","08","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",1923,238,1647,119,270,119,0,0,330,138,277,24,165
"2024","08","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",75,104,21,5,48,84,0,0,0,109,104,NA,21
"2024","08","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",4489,620,3566,352,920,267,86,156,806,303,627,26,195
"2024","08","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4863,882,3650,517,1175,363,158,329,1014,419,923,34,169
"2024","08","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",11645,1552,7045,723,4202,799,166,275,1071,967,1700,45,433
"2024","08","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",5363,914,3215,515,2081,392,41,108,666,733,1058,26,243
"2024","08","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",3647,382,1569,135,2069,246,0,0,277,471,453,20,195
"2024","08","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",1830,232,1421,93,409,138,0,0,0,145,233,10,90
"2024","08","3654826","Hospital de Doenças Tropicais (HDT-UFT)",989,121,932,111,57,10,0,0,0,53,130,NA,49
"2024","08","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1763,587,1174,286,589,301,103,222,136,327,606,5,62
"2024","08","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5855,1009,3140,352,2682,628,45,69,812,802,1088,30,240
"2024","08","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1517,286,1487,247,30,39,0,0,266,43,286,20,72
"2024","08","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3900,567,1607,265,2293,302,0,0,411,453,647,21,150
"2024","08","6568343","Hospital Universitário de Lagarto (HUL-UFS)",3275,281,2909,222,366,59,0,0,283,87,325,10,127
"2024","09","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6813,1586,4934,1034,1742,537,91,148,446,717,1730,25,302
"2024","09","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2606,452,2086,274,495,176,0,0,260,219,461,20,132
"2024","09","0003816","HU Professor Edgard Santos (Hupes-UFBA)",8748,983,7003,520,1600,438,0,0,1075,647,1194,30,279
"2024","09","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1924,315,1299,148,625,167,77,156,258,189,401,10,81
"2024","09","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",5814,785,3164,424,2636,360,97,163,1205,555,867,31,202
"2024","09","0010510","HU da Universidade de Brasília (HUB-UnB)",5875,945,4308,548,1483,379,53,130,1033,1689,1048,39,221
"2024","09","0012505","HU Antônio Pedro (HUAP-UFF)",5327,735,3519,399,1757,331,75,144,1047,474,820,34,236
"2024","09","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",10796,1618,7470,1008,2242,515,45,105,1475,781,1891,79,435
"2024","09","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",4260,691,3095,310,1164,374,93,129,318,446,782,27,212
"2024","09","2017644","HU Getúlio Vargas (HUGV-UFAM)",2520,472,1308,125,1212,347,0,0,273,470,499,30,127
"2024","09","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",18112,2306,9838,980,7984,1295,146,221,1653,1780,2580,68,472
"2024","09","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7989,1174,4336,569,3581,598,45,111,1233,750,1231,49,295
"2024","09","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",3263,469,2331,188,903,277,0,0,341,496,538,9,137
"2024","09","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",10129,1411,6353,765,3643,633,94,169,1133,1727,1512,50,380
"2024","09","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3032,280,1818,168,1214,112,47,89,264,177,326,15,160
"2024","09","2295415","HU Gaffree e Guinle (HUGG-Unirio)",3077,483,2212,280,840,188,17,35,192,302,543,18,158
"2024","09","2332981","HU João de Barros Barreto (HUJBB-UFPA)",6535,403,5124,227,1411,176,0,0,186,389,467,9,212
"2024","09","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4437,797,2513,437,1924,355,34,44,856,452,833,22,268
"2024","09","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10532,1591,6404,896,3407,628,67,226,1787,1197,1861,58,421
"2024","09","2400243","HU Lauro Wanderley (HULW-UFPB)",4625,635,2793,301,1816,332,98,137,566,471,671,24,180
"2024","09","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3797,731,2440,348,1357,383,184,271,694,461,820,26,139
"2024","09","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5166,911,3829,509,1337,402,217,359,723,499,986,26,196
"2024","09","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",901,197,675,100,226,97,0,0,0,108,199,NA,48
"2024","09","2561492","HU Walter Cantídio (HUWC-UFC)",4415,544,2598,191,960,249,0,0,332,803,821,15,197
"2024","09","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4505,593,3037,273,1274,298,0,0,607,360,664,24,240
"2024","09","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2018,280,1365,143,653,137,30,44,219,143,286,18,104
"2024","09","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2084,264,1827,153,257,111,0,0,294,139,301,24,165
"2024","09","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",43,110,0,0,43,99,0,0,0,119,110,NA,21
"2024","09","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2727,384,2070,216,657,168,64,103,445,192,393,26,196
"2024","09","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",6034,1052,4538,606,1489,445,171,321,1203,535,1091,34,171
"2024","09","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9293,1435,5560,658,3508,750,259,367,1049,890,1545,45,431
"2024","09","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",5642,926,3127,518,2447,405,50,142,597,691,1051,26,243
"2024","09","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",3896,427,1444,126,2449,301,0,0,471,695,486,20,195
"2024","09","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",1945,227,1481,88,464,139,0,0,0,147,227,10,90
"2024","09","3654826","Hospital de Doenças Tropicais (HDT-UFT)",926,106,852,90,74,16,0,0,0,20,114,NA,49
"2024","09","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",929,368,560,172,369,196,87,176,36,208,385,5,62
"2024","09","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5272,985,2583,343,2648,626,47,59,558,803,1051,30,240
"2024","09","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1638,300,1590,226,48,74,0,0,374,81,300,20,72
"2024","09","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3779,674,1480,421,2297,253,0,0,538,404,750,21,150
"2024","10","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6288,1588,4041,1018,2106,554,116,163,499,770,1767,25,302
"2024","10","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2485,331,1947,182,465,146,0,0,254,284,351,20,132
"2024","10","0003816","HU Professor Edgard Santos (Hupes-UFBA)",8627,968,7133,498,1298,445,0,0,933,667,1187,30,279
"2024","10","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1743,266,1185,118,558,148,72,148,277,177,381,10,81
"2024","10","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",5046,790,3512,492,1509,295,68,148,761,401,842,31,202
"2024","10","0010510","HU da Universidade de Brasília (HUB-UnB)",5476,1001,3931,550,1406,435,54,125,828,1632,1102,39,221
"2024","10","0012505","HU Antônio Pedro (HUAP-UFF)",5333,810,3135,423,2135,379,94,161,643,548,921,34,236
"2024","10","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9565,1390,6340,755,2304,556,52,114,1611,750,1630,79,435
"2024","10","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",4227,649,2868,274,1355,367,82,119,360,480,727,27,212
"2024","10","2017644","HU Getúlio Vargas (HUGV-UFAM)",2101,488,958,123,1134,362,0,0,135,449,497,30,127
"2024","10","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",16354,2356,9008,1023,7179,1306,159,251,1697,1775,2547,68,472
"2024","10","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6709,1117,3558,538,3049,572,30,78,973,731,1175,49,295
"2024","10","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2514,365,1824,167,647,193,0,0,178,431,511,9,137
"2024","10","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",12284,1637,8015,902,4077,721,80,148,1562,1988,1743,50,380
"2024","10","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3419,387,2208,242,1206,144,75,165,331,211,445,15,160
"2024","10","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2662,523,1471,170,1164,326,32,59,280,551,582,18,158
"2024","10","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4646,329,3604,190,1042,139,0,0,207,352,392,9,212
"2024","10","2338424","HC da Universidade Federal de Goiás (HC-UFG)",5267,833,2903,465,2364,365,54,57,807,491,869,22,268
"2024","10","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9743,1624,6080,926,3147,651,86,265,1550,1137,1861,58,421
"2024","10","2400243","HU Lauro Wanderley (HULW-UFPB)",2637,520,1622,260,1015,260,67,107,317,345,541,24,180
"2024","10","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4038,689,2725,318,1313,371,195,282,812,462,787,26,139
"2024","10","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4800,927,3555,517,1243,409,223,363,718,495,1008,26,196
"2024","10","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",1010,211,736,98,274,113,0,0,0,130,214,NA,48
"2024","10","2561492","HU Walter Cantídio (HUWC-UFC)",4141,546,2543,217,909,235,0,0,433,716,826,15,197
"2024","10","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4655,520,2808,221,1363,268,0,0,488,376,626,24,240
"2024","10","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2893,328,2026,160,867,168,48,64,672,192,338,18,104
"2024","10","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2072,317,1696,150,361,164,0,0,270,189,365,24,165
"2024","10","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",44,101,0,1,41,88,0,0,0,109,101,NA,21
"2024","10","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",4184,524,3260,304,924,220,59,107,703,243,532,26,198
"2024","10","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",5200,918,3913,562,1286,355,145,325,976,424,962,34,171
"2024","10","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9761,1329,6054,718,3479,595,141,278,1206,713,1469,45,431
"2024","10","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4916,793,2958,472,1891,316,37,125,430,578,953,26,243
"2024","10","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4479,494,2014,182,2462,311,0,0,608,687,553,20,195
"2024","10","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",1646,234,1326,76,320,158,0,0,0,183,234,10,90
"2024","10","3654826","Hospital de Doenças Tropicais (HDT-UFT)",1003,117,955,101,48,16,0,0,0,33,124,NA,49
"2024","10","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1766,495,1104,248,662,247,138,236,222,268,521,5,62
"2024","10","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5384,980,2982,343,2363,611,39,53,746,763,1052,30,240
"2024","10","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1390,311,1356,248,34,63,0,0,259,67,311,20,72
"2024","10","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",4449,691,2119,333,2330,358,0,0,522,539,790,21,150
"2024","10","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2238,230,2025,188,213,42,0,0,79,50,243,10,127
"2024","11","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6714,1699,4953,1128,1574,549,59,107,664,712,1837,25,302
"2024","11","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2198,350,1782,184,386,165,0,0,189,216,362,20,132
"2024","11","0003816","HU Professor Edgard Santos (Hupes-UFBA)",8031,922,6605,496,1379,414,0,0,1182,668,1150,30,278
"2024","11","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1572,294,942,119,630,175,90,179,174,198,417,10,81
"2024","11","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",5044,699,3237,358,1806,341,72,153,1000,424,748,31,202
"2024","11","0010510","HU da Universidade de Brasília (HUB-UnB)",4523,843,3301,495,1106,336,59,129,539,1348,930,39,221
"2024","11","0012505","HU Antônio Pedro (HUAP-UFF)",4795,751,2956,386,1695,358,88,164,661,492,846,34,236
"2024","11","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9910,1536,6265,780,2896,670,55,123,1611,958,1804,79,435
"2024","11","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3942,647,2922,308,1020,327,72,94,599,391,743,27,212
"2024","11","2017644","HU Getúlio Vargas (HUGV-UFAM)",2699,456,1548,163,1120,290,0,0,321,379,493,30,127
"2024","11","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",14113,1956,6689,766,7199,1166,158,249,1594,1657,2243,68,472
"2024","11","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7342,1135,3861,546,3296,579,51,109,1106,731,1191,49,295
"2024","11","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2691,376,1714,131,874,242,0,0,189,450,486,9,137
"2024","11","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",9081,1304,5234,724,3718,567,103,186,996,1588,1384,50,380
"2024","11","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3385,379,2151,248,1234,131,67,129,212,214,434,15,160
"2024","11","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2616,594,1579,309,995,241,18,53,215,347,654,18,158
"2024","11","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4508,375,3156,193,1352,182,0,0,166,411,427,29,232
"2024","11","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4479,678,2729,426,1733,248,34,43,903,339,717,32,284
"2024","11","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9199,1364,5886,829,2998,492,66,185,1572,1007,1588,62,425
"2024","11","2400243","HU Lauro Wanderley (HULW-UFPB)",3542,574,2205,292,1337,282,71,120,528,436,598,24,180
"2024","11","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3536,607,2395,274,1141,333,162,254,619,405,686,26,139
"2024","11","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5084,861,3781,470,1302,391,203,338,698,476,935,26,196
"2024","11","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",888,217,621,99,267,118,0,0,0,136,218,NA,48
"2024","11","2561492","HU Walter Cantídio (HUWC-UFC)",4290,576,2606,239,788,205,0,0,229,627,866,15,197
"2024","11","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",3981,597,2294,245,1169,304,0,0,409,393,686,24,240
"2024","11","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2680,360,1900,172,780,188,52,71,453,208,371,18,104
"2024","11","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2254,345,1876,157,368,185,0,0,296,204,398,24,165
"2024","11","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",47,92,14,2,32,82,0,0,0,88,92,NA,21
"2024","11","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",4120,554,3152,320,968,234,86,144,589,261,554,26,198
"2024","11","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4777,844,3324,482,1442,359,108,194,824,452,896,34,171
"2024","11","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",10758,1733,6409,691,4104,1021,191,308,1202,1221,1869,45,431
"2024","11","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4927,829,2925,482,1953,343,33,93,494,634,950,26,243
"2024","11","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",3832,393,1354,118,2455,271,0,0,389,598,444,20,195
