"ANO_CMPT","MES_CMPT","CODUFMUN","CNES","TP_LEITO","CODLEITO","QT_EXIST"
"2022","07","221100","3285391","Cirúrgico","06",7
"2022","07","221100","3285391","Cirúrgico","08",2
"2022","07","221100","3285391","Cirúrgico","09",11
"2022","07","221100","3285391","Cirúrgico","11",2
"2022","07","221100","3285391","Cirúrgico","12",5
"2022","07","221100","3285391","Cirúrgico","01",2
"2022","07","221100","3285391","Cirúrgico","02",15
"2022","07","221100","3285391","Cirúrgico","03",22
"2020","08","221100","3285391","Cirúrgico","13",15
"2020","08","221100","3285391","Cirúrgico","14",1
"2020","08","221100","3285391","Cirúrgico","15",2
"2020","08","221100","3285391","Clínico","32",16
"2020","08","221100","3285391","Cirúrgico","06",10
"2020","08","221100","3285391","Cirúrgico","08",2
"2020","08","221100","3285391","Cirúrgico","09",4
"2020","08","221100","3285391","Cirúrgico","01",4
"2020","08","221100","3285391","Cirúrgico","02",11
"2020","08","221100","3285391","Cirúrgico","03",35
"2020","08","221100","3285391","Clínico","33",26
"2020","08","221100","3285391","Clínico","35",2
"2020","08","221100","3285391","Clínico","38",4
"2020","08","221100","3285391","Clínico","40",4
"2020","08","221100","3285391","Clínico","42",8
"2020","08","221100","3285391","Clínico","44",19
"2020","08","221100","3285391","Clínico","46",4
"2020","08","221100","3285391","Outras Especialidades","47",1
"2020","08","221100","3285391","Complementar","51",30
"2020","08","221100","3285391","Complementar","66",7
"2020","08","221100","3285391","Complementar","75",15
"2020","08","221100","3285391","Cirúrgico","11",2
"2020","05","250370","2504502","Cirúrgico","03",2
"2020","05","250370","2504502","Pediátrico","45",18
"2020","05","250370","2504502","Complementar","51",5
"2020","05","250370","2504502","Clínico","33",5
"2020","05","250370","2504502","Complementar","52",1
"2020","05","250400","2676060","Pediátrico","68",3
"2020","05","250400","2676060","Clínico","33",50
"2020","05","250400","2676060","Clínico","31",7
"2020","05","250400","2676060","Clínico","46",8
"2020","05","250400","2676060","Complementar","80",4
"2020","05","250400","2676060","Clínico","44",19
"2020","05","250400","2676060","Cirúrgico","03",29
"2020","05","250400","2676060","Complementar","75",10
"2020","05","250400","2676060","Complementar","77",5
"2020","05","250400","2676060","Pediátrico","45",30
"2020","05","250750","2400243","Cirúrgico","06",10
"2020","05","250750","2400243","Complementar","76",14
"2020","05","250750","2400243","Complementar","78",4
"2020","05","250750","2400243","Complementar","79",4
"2020","05","250750","2400243","Complementar","81",6
"2020","05","250750","2400243","Complementar","92",6
"2020","05","250750","2400243","Complementar","93",2
"2020","05","250750","2400243","Pediátrico","68",4
"2020","05","250750","2400243","Complementar","66",10
"2020","05","250750","2400243","Clínico","46",8
"2020","05","250750","2400243","Pediátrico","45",20
"2020","05","250750","2400243","Obstétrico","43",10
"2020","05","250750","2400243","Clínico","42",5
"2020","05","250750","2400243","Clínico","40",2
"2020","05","250750","2400243","Clínico","38",4
"2020","05","250750","2400243","Clínico","35",2
"2020","05","250750","2400243","Clínico","33",53
"2020","05","250750","2400243","Clínico","32",4
"2020","05","250750","2400243","Clínico","31",1
"2020","05","250750","2400243","Cirúrgico","03",10
"2020","05","250750","2400243","Cirúrgico","01",2
"2020","05","250750","2400243","Complementar","75",14
"2020","05","250750","2400243","Cirúrgico","05",2
"2020","05","250750","2400243","Cirúrgico","04",4
"2020","05","250750","2400243","Cirúrgico","16",2
"2020","05","250750","2400243","Cirúrgico","15",2
"2020","05","250750","2400243","Cirúrgico","14",2
"2020","05","250750","2400243","Obstétrico","10",20
"2020","05","250750","2400243","Cirúrgico","08",2
"2022","08","221100","3285391","Cirúrgico","14",1
"2022","08","221100","3285391","Clínico","33",27
"2022","08","221100","3285391","Cirúrgico","01",2
"2022","08","221100","3285391","Cirúrgico","02",15
"2022","08","221100","3285391","Cirúrgico","03",22
"2022","08","221100","3285391","Clínico","38",2
"2022","08","221100","3285391","Clínico","40",2
"2022","08","221100","3285391","Clínico","42",4
"2022","08","221100","3285391","Clínico","44",25
"2022","08","221100","3285391","Cirúrgico","11",2
"2022","08","221100","3285391","Cirúrgico","12",5
"2022","08","221100","3285391","Cirúrgico","13",10
"2022","08","221100","3285391","Clínico","35",2
"2022","08","221100","3285391","Cirúrgico","15",1
"2022","08","221100","3285391","Cirúrgico","05",6
"2022","08","221100","3285391","Cirúrgico","06",7
"2022","08","221100","3285391","Cirúrgico","08",2
"2022","08","221100","3285391","Cirúrgico","09",11
"2022","08","221100","3285391","Clínico","46",2
"2022","08","221100","3285391","Outras Especialidades","47",1
"2022","08","221100","3285391","Complementar","66",4
"2022","08","221100","3285391","Complementar","75",25
"2022","08","221100","3285391","Complementar","95",8
"2022","08","221100","3285391","Clínico","32",12
"2023","05","221100","3285391","Cirúrgico","12",5
"2023","05","221100","3285391","Cirúrgico","13",12
"2023","05","221100","3285391","Cirúrgico","14",1
"2023","05","221100","3285391","Cirúrgico","15",1
"2023","05","221100","3285391","Cirúrgico","03",28
"2023","05","221100","3285391","Cirúrgico","05",6
"2023","05","221100","3285391","Clínico","35",1
"2023","05","221100","3285391","Cirúrgico","11",2
"2023","05","221100","3285391","Clínico","33",20
"2023","05","221100","3285391","Cirúrgico","06",7
"2023","05","221100","3285391","Cirúrgico","08",3
"2023","05","221100","3285391","Cirúrgico","09",10
"2023","05","221100","3285391","Cirúrgico","01",1
"2023","05","221100","3285391","Cirúrgico","02",14
"2023","05","221100","3285391","Clínico","38",1
"2023","05","221100","3285391","Clínico","42",3
"2023","05","221100","3285391","Clínico","44",20
"2023","05","221100","3285391","Clínico","46",1
"2023","05","221100","3285391","Outras Especialidades","47",1
"2023","05","221100","3285391","Complementar","66",4
"2023","05","221100","3285391","Complementar","75",20
"2023","05","221100","3285391","Clínico","32",11
"2022","12","221100","3285391","Cirúrgico","13",12
"2022","12","221100","3285391","Complementar","66",4
"2022","12","221100","3285391","Complementar","75",20
"2022","12","221100","3285391","Cirúrgico","09",10
"2022","12","221100","3285391","Cirúrgico","05",6
"2022","12","221100","3285391","Cirúrgico","12",5
"2022","12","221100","3285391","Clínico","42",3
"2022","12","221100","3285391","Clínico","44",20
"2022","12","221100","3285391","Cirúrgico","06",7
"2022","12","221100","3285391","Cirúrgico","14",1
"2022","12","221100","3285391","Clínico","35",1
"2022","12","221100","3285391","Cirúrgico","02",14
"2022","12","221100","3285391","Cirúrgico","15",1
"2022","12","221100","3285391","Clínico","32",11
"2022","12","221100","3285391","Cirúrgico","11",2
"2022","12","221100","3285391","Cirúrgico","08",3
"2022","12","221100","3285391","Cirúrgico","01",1
"2022","12","221100","3285391","Outras Especialidades","47",1
"2022","12","221100","3285391","Clínico","46",1
"2022","12","221100","3285391","Clínico","38",1
"2022","12","221100","3285391","Clínico","33",20
"2022","12","221100","3285391","Cirúrgico","03",28
"2023","01","221100","3285391","Cirúrgico","03",28
"2023","01","221100","3285391","Cirúrgico","06",7
"2023","01","221100","3285391","Cirúrgico","01",1
"2023","01","221100","3285391","Cirúrgico","09",10
"2023","01","221100","3285391","Cirúrgico","11",2
"2023","01","221100","3285391","Cirúrgico","08",3
"2023","01","221100","3285391","Clínico","46",1
"2023","01","221100","3285391","Outras Especialidades","47",1
"2023","01","221100","3285391","Cirúrgico","14",1
"2023","01","221100","3285391","Clínico","35",1
"2023","01","221100","3285391","Cirúrgico","05",6
"2023","01","221100","3285391","Cirúrgico","12",5
"2023","01","221100","3285391","Complementar","75",20
"2023","01","221100","3285391","Clínico","32",11
"2023","01","221100","3285391","Clínico","33",20
"2023","01","221100","3285391","Clínico","38",1
"2023","01","221100","3285391","Cirúrgico","13",12
"2023","01","221100","3285391","Cirúrgico","02",14
"2023","01","221100","3285391","Cirúrgico","15",1
"2023","01","221100","3285391","Clínico","42",3
"2023","01","221100","3285391","Clínico","44",20
"2023","01","221100","3285391","Complementar","66",4
"2023","04","221100","3285391","Clínico","46",1
"2023","04","221100","3285391","Cirúrgico","03",28
"2023","04","221100","3285391","Cirúrgico","06",7
"2023","04","221100","3285391","Cirúrgico","08",3
"2023","04","221100","3285391","Cirúrgico","09",10
"2023","04","221100","3285391","Cirúrgico","01",1
"2023","04","221100","3285391","Cirúrgico","02",14
"2023","04","221100","3285391","Clínico","38",1
"2023","04","221100","3285391","Clínico","42",3
"2023","04","221100","3285391","Clínico","44",20
"2023","04","221100","3285391","Cirúrgico","05",6
"2023","04","221100","3285391","Outras Especialidades","47",1
"2023","04","221100","3285391","Complementar","66",4
"2023","04","221100","3285391","Complementar","75",20
"2023","04","221100","3285391","Clínico","32",11
"2023","04","221100","3285391","Clínico","33",20
"2023","04","221100","3285391","Clínico","35",1
"2023","04","221100","3285391","Cirúrgico","11",2
"2023","04","221100","3285391","Cirúrgico","12",5
"2023","04","221100","3285391","Cirúrgico","13",12
"2023","04","221100","3285391","Cirúrgico","14",1
"2023","04","221100","3285391","Cirúrgico","15",1
"2020","06","221100","3285391","Cirúrgico","01",4
"2020","06","221100","3285391","Cirúrgico","02",11
"2020","06","221100","3285391","Cirúrgico","03",35
"2020","06","221100","3285391","Clínico","33",26
"2020","06","221100","3285391","Clínico","35",2
"2020","06","221100","3285391","Cirúrgico","06",10
"2020","06","221100","3285391","Cirúrgico","08",2
"2020","06","221100","3285391","Cirúrgico","09",4
"2020","06","221100","3285391","Cirúrgico","11",2
"2020","06","221100","3285391","Cirúrgico","13",15
"2020","06","221100","3285391","Cirúrgico","14",1
"2020","06","221100","3285391","Clínico","38",4
"2020","06","221100","3285391","Clínico","40",4
"2020","06","221100","3285391","Clínico","42",8
"2020","06","221100","3285391","Clínico","44",19
"2020","06","221100","3285391","Clínico","46",4
"2020","06","221100","3285391","Outras Especialidades","47",1
"2020","06","221100","3285391","Complementar","51",30
"2020","06","221100","3285391","Complementar","66",7
"2020","06","221100","3285391","Complementar","75",15
"2020","06","221100","3285391","Cirúrgico","15",2
"2020","06","221100","3285391","Clínico","32",16
"2023","09","221100","3285391","Complementar","66",4
"2023","09","221100","3285391","Cirúrgico","01",1
"2023","09","221100","3285391","Cirúrgico","03",28
"2023","09","221100","3285391","Cirúrgico","05",6
"2023","09","221100","3285391","Clínico","33",20
"2023","09","221100","3285391","Clínico","35",1
"2023","09","221100","3285391","Clínico","38",1
"2023","09","221100","3285391","Clínico","42",3
"2023","09","221100","3285391","Clínico","44",20
"2023","09","221100","3285391","Clínico","46",1
"2023","09","221100","3285391","Outras Especialidades","47",1
"2023","09","221100","3285391","Cirúrgico","02",14
"2023","09","221100","3285391","Complementar","75",20
"2023","09","221100","3285391","Cirúrgico","11",2
"2023","09","221100","3285391","Cirúrgico","12",5
"2023","09","221100","3285391","Cirúrgico","13",12
"2023","09","221100","3285391","Cirúrgico","14",1
"2023","09","221100","3285391","Cirúrgico","15",1
"2023","09","221100","3285391","Clínico","32",11
"2023","09","221100","3285391","Cirúrgico","06",7
"2023","09","221100","3285391","Cirúrgico","08",3
"2023","09","221100","3285391","Cirúrgico","09",10
"2023","06","221100","3285391","Cirúrgico","06",7
"2023","06","221100","3285391","Cirúrgico","08",3
"2023","06","221100","3285391","Cirúrgico","09",10
"2023","06","221100","3285391","Cirúrgico","01",1
"2023","06","221100","3285391","Cirúrgico","02",14
"2023","06","221100","3285391","Clínico","35",1
"2023","06","221100","3285391","Cirúrgico","11",2
"2023","06","221100","3285391","Cirúrgico","12",5
"2023","06","221100","3285391","Cirúrgico","13",12
"2023","06","221100","3285391","Cirúrgico","14",1
"2023","06","221100","3285391","Cirúrgico","15",1
"2023","06","221100","3285391","Cirúrgico","03",28
"2023","06","221100","3285391","Cirúrgico","05",6
"2023","06","221100","3285391","Clínico","38",1
"2023","06","221100","3285391","Clínico","42",3
"2023","06","221100","3285391","Clínico","44",20
"2023","06","221100","3285391","Clínico","46",1
"2023","06","221100","3285391","Outras Especialidades","47",1
"2023","06","221100","3285391","Complementar","66",4
"2023","06","221100","3285391","Complementar","75",20
"2023","06","221100","3285391","Clínico","32",11
"2023","06","221100","3285391","Clínico","33",20
"2024","05","221100","3285391","Cirúrgico","01",3
"2024","05","221100","3285391","Cirúrgico","06",9
"2024","05","221100","3285391","Cirúrgico","03",35
"2024","05","221100","3285391","Cirúrgico","12",5
"2024","05","221100","3285391","Outras Especialidades","47",1
"2024","05","221100","3285391","Cirúrgico","02",20
"2024","05","221100","3285391","Complementar","75",20
"2024","05","221100","3285391","Cirúrgico","08",2
"2024","05","221100","3285391","Cirúrgico","09",14
"2024","05","221100","3285391","Cirúrgico","11",2
"2024","05","221100","3285391","Complementar","66",3
"2024","05","221100","3285391","Cirúrgico","13",17
"2024","05","221100","3285391","Cirúrgico","14",1
"2024","05","221100","3285391","Cirúrgico","15",1
"2024","05","221100","3285391","Clínico","32",5
"2024","05","221100","3285391","Clínico","33",19
"2024","05","221100","3285391","Clínico","35",1
"2024","05","221100","3285391","Clínico","36",1
"2024","05","221100","3285391","Clínico","38",1
"2024","05","221100","3285391","Clínico","42",4
"2024","05","221100","3285391","Clínico","44",25
"2024","05","221100","3285391","Clínico","46",1
"2020","05","221100","3285391","Clínico","35",2
"2020","05","221100","3285391","Cirúrgico","14",1
